item_name,day_0,day_1,day_2,day_3,day_4,day_5,day_6,global_mean,global_std,volatility_cv
신속 로브,0.7586044226424407,0.7470863155793745,2.146437531487856,1.0307364205868461,0.7599834840906463,0.7873285013778056,0.758152053749402,28.995238682429456,209.96624271478086,7.241404184129592
신호탄,0.08838787929508467,0.0892825232022351,0.08866951633303367,0.08853368877741719,6.486262711319804,0.08760759377550371,0.08587308432436351,87.0574575577567,2875.825092891355,33.033644371976294
아비도스 융화 재료,0.9872476540294761,0.9799713358415513,0.9949307597905437,1.00823821870728,1.0149922968073335,1.0094521948711812,1.0038704673242727,67.20680036018129,7.013791633989748,0.10436133838243669
암흑 수류탄,1.0008357157932584,0.9932415704538957,0.9959823256692965,0.9959224514470286,0.9977094428300506,1.0057595218557154,1.0106494121841099,21.4211755092155,7.815537867574076,0.3648510262292464
야금술 : 접쇠 기본,1.36259288223604,1.0298597366382514,0.986236155263354,0.9475017198816768,0.791158866800145,0.9544284059508427,0.9264791846751932,52.3361105051576,129.01951637518553,2.465210255975575
야금술 : 접쇠 심화,0.8721353872906394,0.8595674202921649,1.1534160236368958,1.2630962668332943,1.0729984171496953,0.8757476673314948,0.9101861328580533,827.3114132512612,2492.735027838509,3.0130552871769036
야금술 : 주조 기본,0.9269810816386284,0.9296098826909384,0.9962706126971135,1.1719786049202832,1.1296509720092247,0.9247798119643272,0.9207867534455567,212.84674685354022,392.9363271641233,1.8460997547427995
에스더의 기운,0.9827907820330367,1.0019165667023544,1.0199669782548373,1.0101645940265835,1.0047350834236703,0.9976998788375845,0.9825661863657074,598622.0718333427,174328.18950196807,0.29121577319738606
영웅 선박 부품 재료,1.0012768910256928,1.0007060993135939,1.0010202668178594,0.9998935604281322,1.0002232338772714,0.9972216655206143,0.9996479952824535,12.169735626398309,1.8647591799830092,0.1532292267662756
오레하 두툼한 생고기,0.9863712547255643,0.9759027658565657,0.9962322232968215,1.0146499029584264,1.0232766109262172,1.0101708489770682,0.9932146978487973,394.37542092194843,535.5301498991589,1.3579196914635983
오레하 유물,0.9805425421522552,0.9757114650700869,1.0055578953356112,1.0341767700533921,1.014384042578585,1.002664800220116,0.9866745522320627,227.1458598896296,274.0453698686877,1.2064731005964477
오레하 융화 재료,0.9985186857869139,1.0063670374756624,1.015744040604882,0.9938410693947834,0.9914805833380338,0.9945790687262213,0.999396493506784,11.01218776866762,2.5637901249907946,0.23281387666539866
오레하 태양 잉어,0.9867274943299084,0.9654855294429673,0.9970917525688614,1.0265242249990958,1.0219955911829495,1.0095383107622218,0.9924411023922939,168.52148614424436,242.98468201392436,1.4418617327285135
용암의 숨결,0.9799337813147703,0.9788567012966866,1.002557220909941,1.005552675989037,1.026319836091199,1.017525800982626,0.9891527926038238,419.51991525226924,99.53638418304416,0.23726259603954702
운명의 돌파석,0.9836613076182652,0.9868183426216115,1.0419576973994518,1.0150426882838341,1.0071998170040084,0.989381489104326,0.9762213249603064,22.93851190387973,14.289859833000387,0.6229636819022883
